aco_id,par_lbn,aco_name,aco_service_area,agreement_period_num,initial_start_date,current_start_date,re-entering_aco,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,adv_pay,aim,aip,snf_3-day_rule_waiver,prospective_assignment,retrospective_assignment,aco_address,aco_public_reporting_website,aco_exec_name,aco_exec_email,aco_exec_phone,aco_public_name,aco_public_email,aco_public_phone,aco_compliance_contact_name,aco_medical_director_name
A4641,"EMERSON ENDOSCOPY AND DIGESTIVE HEALTH CENTER, LLC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,EMERSON PATHOLOGY ASSOCIATES INC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"EMERSON PRACTICE ASSOCIATES II, INC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"EMERSON PRACTICE ASSOCIATES, INC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,ESSENTIAL DERMATOLOGY NWH PLLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,ESSEX NEUROLOGICAL ASSOCIATES PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,EYE CARE AND LASER SURGERY OF NEWTON-WELLESLEY,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"EYE CENTER OF THE NORTH SHORE, LLC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,FAMILY FOOT CARE GROUP INC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,FREDERICK LEA,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"GARY L. STANTON, MD PC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,GASTROENTEROLOGY HEALTHCARE ASSOCIATES PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,GIGI GIRGIS,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,GYNECOLOGY PARTNERS P.C.,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,HAND SURGERY PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,HANSA NEUROSURGERY PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,HARBOR MEDICAL ASSOCIATES INC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,HELENA SANTOS MARTINS MD PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,HOWARD S GOLDBERG MD INC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,INNER BALANCE INTEGRATIVE MEDICINE LLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,INTEGRATIVE DERMATOLOGY PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,INTEGRATIVE FAMILY MEDICINE ASSOCIATES,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,INTERNAL MEDICINE PHYSICIANS OF THE NORTH SHORE,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,INTERNISTS ASSOCIATED,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"JAY L. COHEN, MD, PC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,JEM'S FOOT CARE PLLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"JOHN F YEE, MD, PC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,JOHN J WEITER MD PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,JOHN LAROSSA,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,JONATHAN D KAPLAN DPM LLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,KAREN BOUGAS,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"KAREN T. ISSELBACHER, MD LLC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,KATHERINE D HEIN MD PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,KRAUSS DERMATOLOGY PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,KRISHMA MEDICAL ASSOCIATES PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,LAURA MCCANN,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"Lawrence General Community Medical Service, PLLC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"LAZAROU UROLOGY ASSOCIATES, PC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,LEELHAN PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,LEON L REMIS MD PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"LEXINGTON EYE ASSOCIATES, INC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,LIFESTYLE MEDICAL AND CARDIOVASCULAR ASSOCIATES PC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,LOIS GOODMAN MD PLLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"MARK H. ABENSOHN, M.D., L.L.C.","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MARK TULER DPM,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MARTHA'S VINEYARD HOSPITAL INC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MARTIN KAFINA,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MARTIN RICHLER,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MASS GENERAL BRIGHAM COMMUNITY PHYSICIANS INC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,Mass General Brigham Integrated Care Inc.,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"MASSACHUSETTS DERMATOLOGY ASSOCIATES, P.C.","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"MASSACHUSETTS EYE AND EAR ASSOCIATES, INC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION, INC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"MAURA MCGRANE, MD, PC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,METROPOLITAN REGENERATIVE AND REHABILITATION MEDICINE PLLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MICHAEL GOLDEN MD PLLC,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,MICROSURGICAL EYE CONSULTANTS,"Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
A4641,"MIDDLESEX GASTROENTEROLGY, PC","Mass General Brigham ACO, LLC","MA, NH",2,07/01/2019,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,1,0,"800 Boylston St., Ste 1150, Boston, MA, 02199",https://www.massgeneralbrigham.org/patient-information/medicare-masshealth-acos#mass-general-brigham-medicare-aco-medicare-shared-savings-program,,,,Alana Barrett,ABARRETT15@PARTNERS.ORG,(978) 846-4534,Robert Damiano,Lindsay Jubelt
